변수_X,변수_Y,상관계수,표본수,분석단위,그룹
인구_18세,평균_충원율,0.2241,24,지역-연도,전체
인구_18세,평균_경쟁률,0.3316,24,지역-연도,전체
인구_18세,총_모집인원,-0.0105,24,지역-연도,전체
인구_18세,총_지원자,0.1488,24,지역-연도,전체
인구_18세,총_입학자,-0.0085,24,지역-연도,전체
18세인구_대비_총모집인원비율,평균_충원율,-0.0207,24,지역-연도,전체
18세인구_대비_총입학자비율,평균_충원율,-0.0094,24,지역-연도,전체
